the_date,census_blockid,winner,loser,state,dma_name,metric_value,avg_historical,std_historical,historical_days,spike_ratio,outlier_type,mover_ind,metric_type
2025-08-17,401010006002019,Altice,T-Mobile FWA,Oklahoma,"Tulsa, OK-KS",2.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,401430075221015,Cox Communications,Verizon FWA,Oklahoma,"Tulsa, OK-KS",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,400310020051010,Cable One,Verizon FWA,Oklahoma,"Wichita Falls & Lawton, TX-OK",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,410390050002016,CenturyLink,Comcast,Oregon,"Eugene, OR",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,410470006002001,Verizon FWA,Comcast,Oregon,"Portland, OR-WA",2.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,410510029023000,CenturyLink,Comcast,Oregon,"Portland, OR-WA",1.0,0.17647058823529413,0.3929526239966879,17,5.666666666666666,volume_spike,True,win
2025-08-17,410510033011002,CenturyLink,Comcast,Oregon,"Portland, OR-WA",2.0,0.3448275862068966,0.48372528131497455,29,5.8,volume_spike,True,win
2025-08-17,410710301022009,Comcast,T-Mobile FWA,Oregon,"Portland, OR-WA",1.0,0.14285714285714285,0.3779644730092272,7,7.0,volume_spike,True,win
2025-08-17,410599509002025,Gorge Networks,Starlink,Oregon,"Yakima-Pasco-Richland-Kennewick, WA-OR",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,420490008003009,VNET Fiber,Verizon,Pennsylvania,"Erie, PA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,420490028001019,Spectrum,AT&T,Pennsylvania,"Erie, PA",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,420499900000002,VNET Fiber,Spectrum,Pennsylvania,"Erie, PA",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,420499900000002,VNET Fiber,Verizon,Pennsylvania,"Erie, PA",2.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,420410127012003,Comcast,Verizon,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,420430247002001,Service Electric,Comcast,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,420990306011020,Brightspeed,Comcast,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,420130106001006,Atlantic Broadband,Comcast,Pennsylvania,"Johnstown-Altoona-State College, PA",2.0,0.04878048780487805,0.21808478995509087,41,41.0,volume_spike,True,win
2025-08-17,420210108013024,Atlantic Broadband,Comcast,Pennsylvania,"Johnstown-Altoona-State College, PA",2.0,0.3125,0.47871355387816905,16,6.4,volume_spike,True,win
2025-08-17,420210111001011,Atlantic Broadband,Spectrum,Pennsylvania,"Johnstown-Altoona-State College, PA",1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,420210112003023,Atlantic Broadband,T-Mobile FWA,Pennsylvania,"Johnstown-Altoona-State College, PA",2.0,0.11764705882352941,0.3321055820775357,17,17.0,volume_spike,True,win
2025-08-17,420454071012015,Comcast,Mediacom,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,420912045001007,Verizon,Comcast,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,420912088021018,Verizon,Comcast,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.05555555555555555,0.2357022603955158,18,18.0,volume_spike,True,win
2025-08-17,421010183003014,Comcast,T-Mobile FWA,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,421010311013003,Comcast,T-Mobile FWA,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.0,0.0,14,,volume_spike,True,win
2025-08-17,420030703003004,Verizon,Comcast,Pennsylvania,"Pittsburgh, PA-WV-MD",2.0,0.35714285714285715,0.4972451580988469,14,5.6,volume_spike,True,win
2025-08-17,420030703003004,Windstream,Comcast,Pennsylvania,"Pittsburgh, PA-WV-MD",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,420512623002007,Atlantic Broadband,Comcast,Pennsylvania,"Pittsburgh, PA-WV-MD",1.0,0.1,0.31622776601683794,10,10.0,volume_spike,True,win
2025-08-17,421298021032008,Comcast,Windstream,Pennsylvania,"Pittsburgh, PA-WV-MD",1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,420370507001007,Atlantic Broadband,Verizon FWA,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,420691104032053,Comcast,Verizon FWA,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",1.0,0.0,0.0,12,,volume_spike,True,win
2025-08-17,420810108004028,Comcast,Windstream,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,420810114001014,Comcast,Verizon FWA,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,420893006001001,Service Electric,Verizon FWA,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,420850311001005,Spectrum,Verizon FWA,Pennsylvania,"Youngstown, OH-PA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,440030219031015,Cox Communications,T-Mobile FWA,Rhode Island,"Providence-New Bedford, RI-MA",1.0,0.0,0.0,13,,volume_spike,True,win
2025-08-17,440070146001007,Cox Communications,Verizon,Rhode Island,"Providence-New Bedford, RI-MA",1.0,0.1111111111111111,0.3333333333333333,9,9.0,volume_spike,True,win
2025-08-17,450350106042007,AT&T,T-Mobile FWA,South Carolina,"Charleston, SC",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,450619205001001,Spectrum,i3 Broadband,South Carolina,"Columbia, SC",1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,450630212042073,CarolinaConnect,Spectrum,South Carolina,"Columbia, SC",1.0,0.058823529411764705,0.24253562503633297,17,17.0,volume_spike,True,win
2025-08-17,450450020051005,Spectrum,T-Mobile FWA,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",2.0,0.0,0.0,13,,volume_spike,True,win
2025-08-17,450450026042021,AT&T,Spectrum,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-17,450730307011036,Vyve Broadband,AT&T,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,0.17647058823529413,0.3929526239966879,17,5.666666666666666,volume_spike,True,win
2025-08-17,450770105022037,AT&T,Spectrum,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,450770105022037,West Carolina Communications,Spectrum,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",2.0,0.125,0.3535533905932738,8,16.0,volume_spike,True,win
2025-08-17,450870303002001,Spectrum,Lumos,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,0.14285714285714285,0.3779644730092272,7,7.0,volume_spike,True,win
2025-08-17,450510403003014,Frontier,AT&T,South Carolina,"Myrtle Beach-Florence, SC-NC",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,450510403003014,Horry,Verizon,South Carolina,"Myrtle Beach-Florence, SC-NC",1.0,0.17647058823529413,0.39295262399668784,17,5.666666666666666,volume_spike,True,win
2025-08-17,461030114002025,Midcontinent,Spectrum,South Dakota,"Rapid City, SD-WY-MT",1.0,0.16666666666666666,0.38924947208076155,12,6.0,volume_spike,True,win
2025-08-17,470650006003011,EPB Fiber,AT&T,Tennessee,"Chattanooga, TN-GA-NC",1.0,0.15384615384615385,0.3755338080994054,13,6.5,volume_spike,True,win
2025-08-17,470650107001005,Comcast,EPB Fiber,Tennessee,"Chattanooga, TN-GA-NC",2.0,0.3333333333333333,0.5163977794943223,6,6.0,volume_spike,True,win
2025-08-17,470010201001035,Comcast,KUB Fiber,Tennessee,"Knoxville, TN-KY",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,470090115021001,Spectrum,AT&T,Tennessee,"Knoxville, TN-KY",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,470299206002000,Newport Utilities,Verizon FWA,Tennessee,"Knoxville, TN-KY",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,470631007002084,Morristown FiberNet,Verizon FWA,Tennessee,"Knoxville, TN-KY",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,470930046101001,AT&T,Comcast,Tennessee,"Knoxville, TN-KY",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,470930054011013,Comcast,KUB Fiber,Tennessee,"Knoxville, TN-KY",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,470930056042026,Comcast,AT&T,Tennessee,"Knoxville, TN-KY",1.0,0.17857142857142858,0.3900210277874798,28,5.6,volume_spike,True,win
2025-08-17,470930061041012,Frontier,Spectrum,Tennessee,"Knoxville, TN-KY",1.0,0.0,0.0,11,,volume_spike,True,win
2025-08-17,470470605011000,Aeneas,Comcast,Tennessee,"Memphis, TN-MS-AR",2.0,0.375,0.5175491695067657,8,5.333333333333333,volume_spike,True,win
2025-08-17,471570025002006,Comcast,AT&T,Tennessee,"Memphis, TN-MS-AR",1.0,0.17647058823529413,0.39295262399668784,17,5.666666666666666,volume_spike,True,win
2025-08-17,471570089002013,Comcast,T-Mobile FWA,Tennessee,"Memphis, TN-MS-AR",1.0,0.18181818181818182,0.4045199174779453,11,5.5,volume_spike,True,win
2025-08-17,471570110201005,AT&T,T-Mobile FWA,Tennessee,"Memphis, TN-MS-AR",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,471570211381018,AT&T,Comcast,Tennessee,"Memphis, TN-MS-AR",2.0,0.2631578947368421,0.4524139283588641,19,7.6000000000000005,volume_spike,True,win
2025-08-17,471570217521007,AT&T,Comcast,Tennessee,"Memphis, TN-MS-AR",2.0,0.0,0.0,9,,volume_spike,True,win
2025-08-17,471570217521007,Comcast,AT&T,Tennessee,"Memphis, TN-MS-AR",1.0,0.08333333333333333,0.2886751345948129,12,12.0,volume_spike,True,win
2025-08-17,470039506004048,Spectrum,AT&T,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,470370106012002,AT&T,Spectrum,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,470370155022010,Comcast,AT&T,Tennessee,"Nashville, TN-KY",2.0,0.20689655172413793,0.559292304411029,29,9.666666666666666,volume_spike,True,win
2025-08-17,470370196002032,Google Fiber,Comcast,Tennessee,"Nashville, TN-KY",1.0,0.1,0.3077935056255462,20,10.0,volume_spike,True,win
2025-08-17,471251013063004,AT&T,Spectrum,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,471490403031009,WhiteSky Communications,Comcast,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,471650211032006,Comcast,TDS Telecom,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,471650212052016,Comcast,T-Mobile FWA,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,471859354001043,Ben Lomand Rural Telephone Cooperative,Spectrum,Tennessee,"Nashville, TN-KY",1.0,0.043478260869565216,0.20851441405707477,23,23.0,volume_spike,True,win
2025-08-17,471319657002008,Jackson Energy Authority,Comcast,Tennessee,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,482090105001046,Astound Broadband,Comcast,Texas,"Austin, TX",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,482090105001046,Pavlov Media,AT&T,Texas,"Austin, TX",2.0,0.25,0.5,4,8.0,volume_spike,True,win
2025-08-17,482090105001046,Pavlov Media,Spectrum,Texas,"Austin, TX",1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,484910205032000,AT&T,Spectrum,Texas,"Austin, TX",1.0,0.08333333333333333,0.28867513459481287,12,12.0,volume_spike,True,win
2025-08-17,483550034022004,Spectrum,AT&T,Texas,"Corpus Christi, TX",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,483550036023000,Spectrum,T-Mobile FWA,Texas,"Corpus Christi, TX",1.0,0.07692307692307693,0.2773500981126146,13,13.0,volume_spike,True,win
2025-08-17,480850305111015,Spectrum,Google Fiber,Texas,"Dallas-Ft. Worth, TX",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,481130014001000,AT&T,Comcast,Texas,"Dallas-Ft. Worth, TX",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,481130181323003,Spectrum,AT&T,Texas,"Dallas-Ft. Worth, TX",1.0,0.16,0.4725815626252608,25,6.25,volume_spike,True,win
2025-08-17,484391115451007,Apogee Telecom,AT&T,Texas,"Dallas-Ft. Worth, TX",3.0,0.3333333333333333,0.5773502691896257,3,9.0,volume_spike,True,win
2025-08-17,484391142042005,Nextlink Broadband,Spectrum,Texas,"Dallas-Ft. Worth, TX",1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,484391236001047,AT&T,Spectrum,Texas,"Dallas-Ft. Worth, TX",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,481410021002014,AT&T,T-Mobile FWA,Texas,"El Paso, TX-NM",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,481410034043014,Spectrum,Comcast,Texas,"El Paso, TX-NM",2.0,0.2857142857142857,0.4879500364742666,7,7.0,volume_spike,True,win
2025-08-17,481410104042006,AT&T,Spectrum,Texas,"El Paso, TX-NM",1.0,0.125,0.4634043479981492,40,8.0,volume_spike,True,win
2025-08-17,481410104042006,Spectrum,AT&T,Texas,"El Paso, TX-NM",2.0,0.3181818181818182,0.5679003631895497,22,6.285714285714286,volume_spike,True,win
2025-08-17,481410104042006,Spectrum,Windstream,Texas,"El Paso, TX-NM",1.0,0.1111111111111111,0.3333333333333333,9,9.0,volume_spike,True,win
2025-08-17,482013137002013,AT&T,Comcast,Texas,"Houston, TX",1.0,0.09523809523809523,0.30079260375911915,21,10.5,volume_spike,True,win
2025-08-17,482013137002013,Comcast,AT&T,Texas,"Houston, TX",1.0,0.15384615384615385,0.3679464844031199,26,6.5,volume_spike,True,win
2025-08-17,482013137002013,Pavlov Media,Comcast,Texas,"Houston, TX",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,482014131001004,AT&T,Comcast,Texas,"Houston, TX",1.0,0.125,0.3415650255319866,16,8.0,volume_spike,True,win
2025-08-17,482014305002008,T-Mobile FWA,Spectrum,Texas,"Houston, TX",2.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,482014507002016,Comcast,AT&T,Texas,"Houston, TX",2.0,0.125,0.3415650255319866,16,16.0,volume_spike,True,win
2025-08-17,482015110012017,Comcast,Spectrum,Texas,"Houston, TX",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,482015225002000,Comcast,Spectrum,Texas,"Houston, TX",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,482015332001000,AT&T,Comcast,Texas,"Houston, TX",3.0,0.54,0.6764251772429551,50,5.555555555555555,volume_spike,True,win
2025-08-17,482015505002000,AT&T,Comcast,Texas,"Houston, TX",2.0,0.2978723404255319,0.4622672677434689,47,6.714285714285714,volume_spike,True,win
2025-08-17,482015522002005,AT&T,Comcast,Texas,"Houston, TX",1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,482015522002005,Comcast,AT&T,Texas,"Houston, TX",1.0,0.0625,0.25,16,16.0,volume_spike,True,win
2025-08-17,482015538011002,AT&T,Comcast,Texas,"Houston, TX",1.0,0.14285714285714285,0.35856858280031806,21,7.0,volume_spike,True,win
2025-08-17,482917004002004,AT&T,Comcast,Texas,"Houston, TX",1.0,0.022727272727272728,0.1507556722888818,44,44.0,volume_spike,True,win
2025-08-17,482917011004013,AT&T,Comcast,Texas,"Houston, TX",1.0,0.0,0.0,45,,volume_spike,True,win
2025-08-17,482917011004013,Comcast,Spectrum,Texas,"Houston, TX",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,483396909002012,Comcast,AT&T,Texas,"Houston, TX",2.0,0.0,0.0,23,,volume_spike,True,win
2025-08-17,483290003034000,Altice,Spectrum,Texas,"Odessa-Midland, TX-NM",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,480291418001056,Spectrum,Comcast,Texas,"San Antonio, TX",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,480291810052001,AT&T,Spectrum,Texas,"San Antonio, TX",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,480291818211005,AT&T,Spectrum,Texas,"San Antonio, TX",1.0,0.11538461538461539,0.43145549730400484,26,8.666666666666666,volume_spike,True,win
2025-08-17,480291818211005,Spectrum,AT&T,Texas,"San Antonio, TX",1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,480291821031039,Spectrum,Google Fiber,Texas,"San Antonio, TX",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,480291921001008,AT&T,Spectrum,Texas,"San Antonio, TX",4.0,0.5,0.7559289460184544,8,8.0,volume_spike,True,win
2025-08-17,480370104001047,Cable One,Windstream,Texas,"Shreveport, LA-TX-AR-OK",2.0,0.25,0.4629100498862757,8,8.0,volume_spike,True,win
2025-08-17,482030205025014,Cable One,Spectrum,Texas,"Shreveport, LA-TX-AR-OK",1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,481830004011010,CableLynx Broadband,T-Mobile FWA,Texas,"Tyler-Longview, TX",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,480410017021006,Altice,Comcast,Texas,"Waco-Temple-Bryan, TX",4.0,0.4857142857142857,0.7017385373413064,35,8.23529411764706,volume_spike,True,win
2025-08-17,480410017021006,Pavlov Media,Comcast,Texas,"Waco-Temple-Bryan, TX",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,480990107013000,Spectrum,Brightspeed,Texas,"Waco-Temple-Bryan, TX",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,483090017003021,Spectrum,Astound Broadband,Texas,"Waco-Temple-Bryan, TX",1.0,0.047619047619047616,0.21821789023599236,21,21.0,volume_spike,True,win
2025-08-17,483090017003021,Spectrum,T-Mobile FWA,Texas,"Waco-Temple-Bryan, TX",2.0,0.0,0.0,16,,volume_spike,True,win
2025-08-17,490351003062009,Comcast,Google Fiber,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,490351027021000,Comcast,Google Fiber,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,490351128163001,UTOPIA Fiber,Comcast,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,0.15,0.36634754853252327,20,6.666666666666667,volume_spike,True,win
2025-08-17,490351141001021,Google Fiber,T-Mobile FWA,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,490572020001017,Comcast,Cable One,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,490572020001017,Comcast,Frontier,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,515400004022028,Ting Fiber,Verizon,Virginia,"Charlottesville, VA",2.0,0.2857142857142857,0.4879500364742666,7,7.0,volume_spike,True,win
2025-08-17,518200032001000,Comcast,Spectrum,Virginia,"Harrisonburg, VA-WV",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,516500103071016,Cox Communications,Verizon,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,516500103091003,Cox Communications,Spectrum,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",2.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,516500103091003,Verizon,Comcast,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,516500103121016,Verizon FWA,Comcast,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",2.0,0.25,0.5,4,8.0,volume_spike,True,win
2025-08-17,517402111002060,Cox Communications,T-Mobile FWA,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,517402130013000,Verizon,Spectrum,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,518000752022001,Spectrum,Shentel,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.15789473684210525,0.37463432463267754,19,6.333333333333334,volume_spike,True,win
2025-08-17,518100428023009,Verizon,Spectrum,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,510330306002018,Comcast,Spectrum,Virginia,"Richmond-Petersburg, VA",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,510330306002018,Comcast,Verizon,Virginia,"Richmond-Petersburg, VA",2.0,0.25,0.5,4,8.0,volume_spike,True,win
2025-08-17,510538403003000,Comcast,Verizon FWA,Virginia,"Richmond-Petersburg, VA",1.0,0.16666666666666666,0.38924947208076155,12,6.0,volume_spike,True,win
2025-08-17,510538403003000,Lumos,Comcast,Virginia,"Richmond-Petersburg, VA",1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,510872017011013,Verizon,Comcast,Virginia,"Richmond-Petersburg, VA",1.0,0.0,0.0,23,,volume_spike,True,win
2025-08-17,511498505011008,Comcast,Verizon,Virginia,"Richmond-Petersburg, VA",1.0,0.1111111111111111,0.3333333333333333,9,9.0,volume_spike,True,win
2025-08-17,517308101002025,Lumos,Altice,Virginia,"Richmond-Petersburg, VA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,517308101002025,Lumos,Comcast,Virginia,"Richmond-Petersburg, VA",1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-17,517308101002025,Lumos,Cox Communications,Virginia,"Richmond-Petersburg, VA",2.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,517308101002025,Lumos,Verizon,Virginia,"Richmond-Petersburg, VA",1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-17,511610312011010,Cox Communications,Spectrum,Virginia,"Roanoke-Lynchburg, VA-WV",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,516800008021001,Lumos,Spectrum,Virginia,"Roanoke-Lynchburg, VA-WV",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,516800008021001,Lumos,Verizon,Virginia,"Roanoke-Lynchburg, VA-WV",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,510270101004029,Spectrum,Gearheart Communications,Virginia,"Tri-Cities, TN-VA-KY",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,511670306003013,Shentel,Point Broadband,Virginia,"Tri-Cities, TN-VA-KY",1.0,0.0,0.0,23,,volume_spike,True,win
2025-08-17,511910110001006,Comcast,Point Broadband,Virginia,"Tri-Cities, TN-VA-KY",1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,510594309022009,Verizon,Comcast,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,510594912021004,Verizon,Comcast,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.17647058823529413,0.5285941398709243,17,5.666666666666666,volume_spike,True,win
2025-08-17,510990404001007,Atlantic Broadband,Verizon FWA,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,511079801001021,WhiteSky Communications,Comcast,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-17,511079801001021,WhiteSky Communications,Spectrum,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,511539004091005,Verizon,AT&T,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,511539004091005,Verizon,Comcast,Virginia,"Washington, DC-VA-MD-WV-PA",2.0,0.2682926829268293,0.4485749794573054,41,7.454545454545454,volume_spike,True,win
2025-08-17,511539004091005,Verizon,Cox Communications,Virginia,"Washington, DC-VA-MD-WV-PA",2.0,0.16666666666666666,0.408248290463863,6,12.0,volume_spike,True,win
2025-08-17,511539012241003,Verizon,Comcast,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.19047619047619047,0.40237390808147827,21,5.25,volume_spike,True,win
2025-08-17,511539012313001,Verizon,Comcast,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.125,0.3378319623460881,24,8.0,volume_spike,True,win
2025-08-17,530270013004012,Comcast,T-Mobile FWA,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,530299709001018,Ziply Fiber,Comcast,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,530299716002011,Astound Broadband,Ziply Fiber,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,19,,volume_spike,True,win
2025-08-17,530330066001019,Comcast,Verizon FWA,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,530330082003006,T-Mobile FWA,Spectrum,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,530330088001020,Comcast,CenturyLink,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,530330227022009,Comcast,Verizon FWA,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,530330321041015,Comcast,T-Mobile FWA,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,530330327044014,Comcast,CenturyLink,Washington,"Seattle-Tacoma, WA",2.0,0.25,0.5,4,8.0,volume_spike,True,win
2025-08-17,530610526062015,Ziply Fiber,Comcast,Washington,"Seattle-Tacoma, WA",2.0,0.125,0.5,16,16.0,volume_spike,True,win
2025-08-17,530670118102013,Comcast,T-Mobile FWA,Washington,"Seattle-Tacoma, WA",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
