the_date,dow,dow_name_target,census_blockid,winner,loser,state,dma_name,metric_value,dow_name_baseline,mean_value,std_value,min_value,max_value,q1,q3,historical_count,z_score,iqr,iqr_lower,iqr_upper,is_z_outlier,is_iqr_outlier,is_outlier,outlier_type,mover_ind,metric_type
2025-08-17,0,Sunday,130759604002051,Windstream,Spectrum,Georgia,"Albany, GA",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,130950006001020,Windstream,Vyve Broadband,Georgia,"Albany, GA",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,130639800001020,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,130670310012054,Apogee Telecom,AT&T,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,130771704051017,AT&T,Comcast,Georgia,"Atlanta, GA-AL-NC",2.0,Sunday,0.6666666666666666,0.5773502691896257,0.0,1.0,0.5,1.0,3.0,2.3094010763585033,0.5,-0.25,1.75,False,True,True,statistical,True,win
2025-08-17,0,Sunday,130771704051017,AT&T,Spectrum,Georgia,"Atlanta, GA-AL-NC",3.0,Sunday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,6.260990335599411,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,130890232141005,Comcast,T-Mobile FWA,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,130890235073012,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-08-17,0,Sunday,130970805091002,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.0,0.6324555320336759,0.0,2.0,1.0,1.0,6.0,-1.5811388298341895,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,131210077032012,AT&T,Spectrum,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131210077032012,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131210101062002,T-Mobile FWA,Comcast,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.0,0.6324555320336759,0.0,2.0,1.0,1.0,6.0,-1.5811388298341895,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,131299705001016,Comcast,CenturyLink,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131350502192001,AT&T,Comcast,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131510703102038,Spectrum,T-Mobile FWA,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,132231203031000,AT&T,Spectrum,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,132231205032008,Comcast,Spectrum,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.3333333333333333,0.816496580927726,0.0,2.0,0.0,0.0,6.0,0.8164965808277261,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,132330105006010,Spectrum,AT&T,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.4285714285714286,0.7867957924694432,1.0,3.0,1.0,1.5,7.0,-1.815682597775638,0.5,0.25,2.25,False,True,True,statistical,True,win
2025-08-17,0,Sunday,132330105006010,Spectrum,Comcast,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.1428571428571428,0.3779644730092272,1.0,2.0,1.0,1.0,7.0,-3.023715783273818,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,132470604031000,T-Mobile FWA,Comcast,Georgia,"Atlanta, GA-AL-NC",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,132551611001017,AT&T,Comcast,Georgia,"Atlanta, GA-AL-NC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,132450102032007,T-Mobile FWA,Comcast,Georgia,"Augusta-Aiken, GA-SC",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,132150105014006,AT&T,Spectrum,Georgia,"Columbus, GA-AL",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,131270005012040,Comcast,Spectrum,Georgia,"Jacksonville, FL-GA",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131530213004004,Cable One,AT&T,Georgia,"Macon, GA-AL",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,133059703004006,Comcast,Vyve Broadband,Georgia,"Savannah, GA-SC",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131850101021015,AT&T,Comcast,Georgia,"Tallahassee-Thomasville, FL-GA",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131850101031000,Verizon FWA,Comcast,Georgia,"Tallahassee-Thomasville, FL-GA",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,131850113021041,Metronet,Comcast,Georgia,"Tallahassee-Thomasville, FL-GA",5.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,150030024013002,Cincinnati Bell,Spectrum,Hawaii,"Honolulu, HI",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,150039900010014,Cincinnati Bell,Spectrum,Hawaii,"Honolulu, HI",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,150070402041012,Spectrum,Cincinnati Bell,Hawaii,"Honolulu, HI",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170190005003016,Pavlov Media,Comcast,Illinois,"Champaign & Springfield-Decatur, IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170290009001029,Mediacom,Comcast,Illinois,"Champaign & Springfield-Decatur, IL",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,171670025003011,Comcast,Spectrum,Illinois,"Champaign & Springfield-Decatur, IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,171670029004017,Comcast,Spectrum,Illinois,"Champaign & Springfield-Decatur, IL",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,171830002002027,Comcast,AT&T,Illinois,"Champaign & Springfield-Decatur, IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170310813002003,AT&T,Comcast,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170314212002004,Comcast,AT&T,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170314302001003,Comcast,AT&T,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170317001002006,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318015001005,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318030173004,Comcast,Spectrum,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318036122008,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318048033030,Astound Broadband,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318048053019,Comcast,AT&T,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318076004023,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170318123021002,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170318164011005,Comcast,AT&T,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318238034009,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318241062003,Comcast,AT&T,Illinois,"Chicago, IL-IN",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170318250002012,Comcast,T-Mobile FWA,Illinois,"Chicago, IL-IN",1.0,Sunday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170318301002009,Comcast,Spectrum,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318391001085,T-Mobile FWA,AT&T,Illinois,"Chicago, IL-IN",0.0,Sunday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170318391001085,T-Mobile FWA,Comcast,Illinois,"Chicago, IL-IN",4.0,Sunday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,3.5355339054327373,0.5,0.5,2.5,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318391001085,T-Mobile FWA,Spectrum,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318391001085,Verizon FWA,Spectrum,Illinois,"Chicago, IL-IN",2.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318413004006,Comcast,Spectrum,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170318423001044,Comcast,Astound Broadband,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170438458022003,Comcast,AT&T,Illinois,"Chicago, IL-IN",2.0,Sunday,0.3333333333333333,0.5773502691896257,0.0,1.0,0.0,0.5,3.0,2.886751345448129,0.5,-0.75,1.25,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170898521011021,Comcast,Spectrum,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170978606003027,AT&T,Comcast,Illinois,"Chicago, IL-IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170978641083004,Comcast,Spectrum,Illinois,"Chicago, IL-IN",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,170999622003100,Mediacom,Comcast,Illinois,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170950015005026,Mediacom,Verizon FWA,Illinois,"Davenport-Rock Island-Moline, IA-IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,170770111004004,Mediacom,Spectrum,Illinois,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",2.0,Sunday,0.6666666666666666,0.5773502691896257,0.0,1.0,0.5,1.0,3.0,2.3094010763585033,0.5,-0.25,1.75,False,True,True,statistical,True,win
2025-08-17,0,Sunday,171430045003011,Comcast,T-Mobile FWA,Illinois,"Peoria-Bloomington, IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,172010022002012,Comcast,AT&T,Illinois,"Rockford, IL",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,171579506001009,Cable One,Frontier,Illinois,"St. Louis, MO-IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,171579511003029,Frontier,Cable One,Illinois,"St. Louis, MO-IL",0.0,Sunday,1.25,0.49999999999999994,1.0,2.0,1.0,1.25,4.0,-2.4999999995000004,0.25,0.625,1.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,171635033043017,Spectrum,AT&T,Illinois,"St. Louis, MO-IL",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,171635033232031,Spectrum,T-Mobile FWA,Illinois,"St. Louis, MO-IL",0.0,Sunday,1.0,0.7071067811865476,0.0,2.0,1.0,1.0,5.0,-1.414213562173095,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180890417001015,AT&T,Comcast,Indiana,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180910425002025,Surf Internet,Comcast,Indiana,"Chicago, IL-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,181630037022005,Spectrum,AT&T,Indiana,"Evansville, IN-KY-IL",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180030032003003,Comcast,Spectrum,Indiana,"Ft. Wayne, IN-OH",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180030032003003,Frontier,Spectrum,Indiana,"Ft. Wayne, IN-OH",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180030103044018,Frontier,Comcast,Indiana,"Ft. Wayne, IN-OH",0.0,Sunday,0.75,0.4629100498862757,0.0,1.0,0.75,1.0,8.0,-1.620185174251965,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180030108121026,Frontier,Comcast,Indiana,"Ft. Wayne, IN-OH",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,181790405002025,Adamswells Internet,Comcast,Indiana,"Ft. Wayne, IN-OH",0.0,Sunday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180118105001020,Metronet,Comcast,Indiana,"Indianapolis, IN",2.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180179514001043,Comcast,Metronet,Indiana,"Indianapolis, IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180350021001063,Comcast,AT&T,Indiana,"Indianapolis, IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180571104011042,Comcast,Spectrum,Indiana,"Indianapolis, IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180571106001003,Comcast,Metronet,Indiana,"Indianapolis, IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180670015002010,Comcast,Spectrum,Indiana,"Indianapolis, IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180816106052006,Metronet,Spectrum,Indiana,"Indianapolis, IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180816108011003,NineStar Connect,Comcast,Indiana,"Indianapolis, IN",0.0,Sunday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180973208002010,Comcast,AT&T,Indiana,"Indianapolis, IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180973301073003,Comcast,Metronet,Indiana,"Indianapolis, IN",2.0,Sunday,0.5,0.7071067811865476,0.0,1.0,0.25,0.75,2.0,2.1213203432596424,0.5,-0.5,1.5,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180973401111003,Comcast,Spectrum,Indiana,"Indianapolis, IN",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180973605022003,Comcast,Spectrum,Indiana,"Indianapolis, IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180973605022003,T-Mobile FWA,Comcast,Indiana,"Indianapolis, IN",0.0,Sunday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-08-17,0,Sunday,180973613002005,AT&T,Comcast,Indiana,"Indianapolis, IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,180973812032003,Comcast,Spectrum,Indiana,"Indianapolis, IN",0.0,Sunday,0.8,0.4472135954999579,0.0,1.0,1.0,1.0,5.0,-1.788854381599832,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,181179517004011,Orange County REMC,AT&T,Indiana,"Louisville, KY-IN",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,190450001003029,Mediacom,T-Mobile FWA,Iowa,"Davenport-Rock Island-Moline, IA-IL",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,191550312001009,Cox Communications,Verizon FWA,Iowa,"Omaha, NE-IA-MO",1.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-17,0,Sunday,190219604002046,Mediacom,Comcast,Iowa,"Sioux City, IA-NE-SD",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,190594510002071,Mediacom,Cox Communications,Iowa,"Sioux City, IA-NE-SD",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,200450001002000,Midcontinent,AT&T,Kansas,"Kansas City, MO-KS",2.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,200450004002004,Midcontinent,Spectrum,Kansas,"Kansas City, MO-KS",1.0,Sunday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-17,0,Sunday,201770010002010,AT&T,Cox Communications,Kansas,"Topeka, KS",0.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,200559603002037,Cox Communications,Comcast,Kansas,"Wichita-Hutchinson Plus, KS",2.0,Sunday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,200790301002013,IdeaTek,Cox Communications,Kansas,"Wichita-Hutchinson Plus, KS",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,201550018002021,Hughes,Spectrum,Kansas,"Wichita-Hutchinson Plus, KS",2.0,Sunday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,3.4999999993,0.25,-0.375,0.625,True,True,True,statistical,True,win
2025-08-17,0,Sunday,201550018002021,Starlink,AT&T,Kansas,"Wichita-Hutchinson Plus, KS",0.0,Sunday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-17,0,Sunday,201550018002021,Starlink,Cox Communications,Kansas,"Wichita-Hutchinson Plus, KS",1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-17,0,Sunday,201550018002021,T-Mobile FWA,AT&T,Kansas,"Wichita-Hutchinson Plus, KS",4.0,Sunday,1.375,1.0606601717798212,0.0,3.0,0.75,2.0,8.0,2.474873733919583,1.25,-1.125,3.875,False,True,True,statistical,True,win
2025-08-17,0,Sunday,201550018002021,T-Mobile FWA,Altice,Kansas,"Wichita-Hutchinson Plus, KS",4.0,Sunday,1.4444444444444444,0.8819171036881969,0.0,3.0,1.0,2.0,9.0,2.8977276260755036,1.0,-0.5,3.5,False,True,True,statistical,True,win
2025-08-17,0,Sunday,201550018002021,T-Mobile FWA,Cable One,Kansas,"Wichita-Hutchinson Plus, KS",3.0,Sunday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
