the_date,state,dma_name,winner,loser,suppress_amount,reason
2025-07-03,New Jersey,"New York, NY",Comcast,Altice,5.333333333333333,Pct Increase > 30%
2025-07-03,Texas,"Houston, TX",AT&T,Comcast,16.333333333333336,Pct Increase > 30%
2025-07-03,Tennessee,"Memphis, TN",AT&T,Comcast,6.333333333333334,Pct Increase > 30%
2025-07-03,Illinois,"Chicago, IL",Comcast,AT&T,12.666666666666666,Pct Increase > 30%
2025-07-03,Arizona,"Phoenix, AZ",T-Mobile FWA,Cox Communications,5.0,Pct Increase > 30%
2025-07-03,North Carolina,"Charlotte, NC",Spectrum,T-Mobile FWA,5.333333333333333,Pct Increase > 30%
2025-07-03,New Jersey,"New York, NY",Comcast,Verizon,6.666666666666666,Pct Increase > 30%
2025-07-03,Massachusetts,"Boston, MA",Comcast,Verizon,12.0,Pct Increase > 30%
2025-07-03,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,9.0,Pct Increase > 30%
2025-07-03,New York,"New York, NY",Altice,Comcast,7.666666666666666,Pct Increase > 30%
2025-07-03,Georgia,"Atlanta, GA",Spectrum,Comcast,4.0,Pct Increase > 30%
2025-07-03,California,"Los Angeles, CA",Spectrum,Comcast,14.0,Pct Increase > 30%
2025-07-03,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Spectrum,Comcast,3.0,Pct Increase > 30%
2025-07-03,Tennessee,"Nashville, TN",AT&T,Comcast,5.0,Pct Increase > 30%
2025-07-03,North Carolina,"Charlotte, NC",Spectrum,Comcast,8.0,Pct Increase > 30%
2025-07-03,New Jersey,"New York, NY",Altice,Comcast,6.666666666666666,Pct Increase > 30%
2025-07-03,Ohio,"Cleveland-Akron, OH",Spectrum,AT&T,4.333333333333334,Pct Increase > 30%
2025-07-03,Illinois,"Chicago, IL",AT&T,Comcast,9.0,Pct Increase > 30%
2025-07-03,New York,"New York, NY",Spectrum,Altice,8.333333333333334,Pct Increase > 30%
2025-07-03,North Carolina,"Charlotte, NC",Spectrum,Windstream,4.666666666666667,Pct Increase > 30%
2025-07-03,New York,"New York, NY",Spectrum,Verizon,8.666666666666666,Pct Increase > 30%
2025-07-03,New York,"New York, NY",Verizon,Altice,7.666666666666668,Pct Increase > 30%
2025-07-03,North Carolina,"Raleigh-Durham, NC",Spectrum,Comcast,4.666666666666666,Pct Increase > 30%
2025-07-04,New Jersey,"New York, NY",Comcast,Spectrum,9.666666666666666,Z-Score > 1.5
2025-07-04,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,12.0,Z-Score > 1.5
2025-07-04,Florida,"West Palm Beach-Ft. Pierce, FL",T-Mobile FWA,Comcast,4.666666666666667,Z-Score > 1.5
2025-07-04,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,20.0,Z-Score > 1.5
2025-07-04,Texas,"Dallas-Ft. Worth, TX",AT&T,Comcast,8.333333333333334,Z-Score > 1.5
2025-07-04,Missouri,"St. Louis, MO",AT&T,Spectrum,18.666666666666668,Z-Score > 1.5
2025-07-04,Nevada,"Las Vegas, NV",Cox Communications,Spectrum,6.666666666666666,Z-Score > 1.5
2025-07-04,New York,"New York, NY",T-Mobile FWA,Altice,12.666666666666666,Z-Score > 1.5
2025-07-04,New York,"Albany-Schenectady-Troy, NY",Spectrum,Verizon,8.666666666666666,Z-Score > 1.5
2025-07-04,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Comcast,21.333333333333332,Z-Score > 1.5
2025-07-04,North Carolina,"Charlotte, NC",Spectrum,AT&T,19.333333333333332,Z-Score > 1.5
2025-07-04,Washington,"Seattle-Tacoma, WA",Ziply Fiber,Comcast,8.333333333333334,Z-Score > 1.5
2025-07-04,Ohio,"Columbus, OH",Spectrum,AT&T,4.0,Z-Score > 1.5
2025-07-04,Texas,"Houston, TX",Comcast,Altice,10.0,Z-Score > 1.5
2025-07-04,Texas,"Dallas-Ft. Worth, TX",Frontier,Spectrum,4.333333333333334,Z-Score > 1.5
2025-07-04,Georgia,"Atlanta, GA",Spectrum,AT&T,8.666666666666666,Z-Score > 1.5
2025-07-04,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Spectrum,5.666666666666667,Z-Score > 1.5
2025-07-04,Ohio,"Cleveland-Akron, OH",AT&T,Spectrum,12.333333333333334,Z-Score > 1.5
2025-07-04,California,"Fresno-Visalia, CA",Comcast,Spectrum,5.333333333333333,Z-Score > 1.5
2025-07-04,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",T-Mobile FWA,Spectrum,5.333333333333333,Z-Score > 1.5
2025-07-04,Washington,"Seattle-Tacoma, WA",CenturyLink,Comcast,12.333333333333334,Z-Score > 1.5
2025-07-04,Arizona,"Phoenix, AZ",Cox Communications,Spectrum,6.333333333333334,Z-Score > 1.5
2025-07-04,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,8.666666666666668,Z-Score > 1.5
2025-07-04,Illinois,"Chicago, IL",Comcast,Spectrum,18.666666666666664,Z-Score > 1.5
2025-07-04,New Jersey,"Philadelphia, PA",Comcast,T-Mobile FWA,7.0,Z-Score > 1.5
2025-07-04,Georgia,"Atlanta, GA",Spectrum,Comcast,5.333333333333334,Z-Score > 1.5
2025-07-04,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Comcast,6.333333333333333,Z-Score > 1.5
2025-07-04,California,"Los Angeles, CA",Verizon FWA,Spectrum,3.666666666666668,Z-Score > 1.5
2025-07-04,Pennsylvania,"Philadelphia, PA",Comcast,Spectrum,7.666666666666666,Z-Score > 1.5
2025-07-04,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,AT&T,7.0,Z-Score > 1.5
2025-07-04,Texas,"Austin, TX",Google Fiber,Spectrum,4.0,Z-Score > 1.5
2025-07-04,Texas,"San Antonio, TX",Spectrum,T-Mobile FWA,6.0,Z-Score > 1.5
2025-07-04,Florida,"Miami-Ft. Lauderdale, FL",Comcast,AT&T,4.666666666666664,Z-Score > 1.5
2025-07-04,California,"Los Angeles, CA",Spectrum,Cox Communications,8.666666666666666,Z-Score > 1.5
2025-07-04,Florida,"Jacksonville, FL",T-Mobile FWA,Comcast,7.0,Z-Score > 1.5
2025-07-04,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,T-Mobile FWA,2.333333333333333,Z-Score > 1.5
2025-07-04,Florida,"Miami-Ft. Lauderdale, FL",Comcast,Spectrum,9.0,Z-Score > 1.5
2025-07-04,New York,"New York, NY",Altice,Verizon,23.0,Z-Score > 1.5
2025-07-04,Florida,"Orlando-Daytona Beach-Melbourne, FL",Comcast,Spectrum,5.0,Z-Score > 1.5
2025-07-04,North Carolina,"Raleigh-Durham, NC",Spectrum,Comcast,4.333333333333334,Z-Score > 1.5
2025-07-04,Florida,"Jacksonville, FL",Comcast,Spectrum,8.0,Z-Score > 1.5
2025-07-04,New York,"New York, NY",Verizon,Spectrum,18.0,Z-Score > 1.5
2025-07-04,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,17.333333333333336,Z-Score > 1.5
2025-07-04,New York,"New York, NY",T-Mobile FWA,Spectrum,10.0,Z-Score > 1.5
2025-07-04,Nevada,"Las Vegas, NV",Cox Communications,Comcast,3.666666666666667,Z-Score > 1.5
2025-07-04,Tennessee,"Nashville, TN",AT&T,Comcast,11.666666666666668,Z-Score > 1.5
2025-07-04,Massachusetts,"Boston, MA",Comcast,Verizon,17.666666666666668,Z-Score > 1.5
2025-07-04,Texas,"San Antonio, TX",Spectrum,Comcast,5.333333333333333,Z-Score > 1.5
2025-07-04,New York,"New York, NY",Spectrum,Comcast,12.0,Z-Score > 1.5
2025-07-04,Florida,"Miami-Ft. Lauderdale, FL",Comcast,T-Mobile FWA,3.0,Z-Score > 1.5
2025-07-04,Alabama,"Birmingham, AL",Spectrum,AT&T,4.333333333333333,Z-Score > 1.5
2025-07-04,Indiana,"Indianapolis, IN",Comcast,Spectrum,4.333333333333333,Z-Score > 1.5
2025-07-04,Illinois,"Chicago, IL",AT&T,Comcast,13.0,Z-Score > 1.5
2025-07-04,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,5.333333333333334,Z-Score > 1.5
2025-07-04,California,"Los Angeles, CA",Spectrum,AT&T,14.0,Z-Score > 1.5
2025-07-04,New York,"New York, NY",Altice,Spectrum,15.0,Z-Score > 1.5
2025-07-04,Alabama,"Birmingham, AL",T-Mobile FWA,Spectrum,3.0,Pct Increase > 30%
2025-07-04,California,"Los Angeles, CA",Spectrum,T-Mobile FWA,9.666666666666668,Pct Increase > 30%
2025-07-04,North Carolina,"Charlotte, NC",Spectrum,Comcast,10.0,Pct Increase > 30%
2025-07-04,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,4.333333333333334,Pct Increase > 30%
2025-07-04,Florida,"Ft. Myers-Naples, FL",Comcast,CenturyLink,6.666666666666666,Pct Increase > 30%
2025-07-04,Colorado,"Denver, CO",CenturyLink,Comcast,12.0,Pct Increase > 30%
2025-07-04,Pennsylvania,"Pittsburgh, PA",Comcast,Spectrum,6.333333333333334,Pct Increase > 30%
2025-07-04,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,6.666666666666666,Pct Increase > 30%
2025-07-04,Maine,"Portland-Auburn, ME",Spectrum,Comcast,8.666666666666666,Pct Increase > 30%
2025-07-04,Texas,"Houston, TX",T-Mobile FWA,Spectrum,5.333333333333334,Pct Increase > 30%
2025-07-04,Massachusetts,"Boston, MA",Comcast,Spectrum,9.333333333333334,Pct Increase > 30%
2025-07-04,New Jersey,"New York, NY",Comcast,Altice,6.333333333333334,Pct Increase > 30%
2025-07-04,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",AT&T,Spectrum,6.333333333333334,Pct Increase > 30%
2025-07-04,Kansas,"Wichita-Hutchinson, KS Plus",T-Mobile FWA,Spectrum,4.333333333333333,Pct Increase > 30%
2025-07-04,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,4.0,Pct Increase > 30%
2025-07-04,California,"Los Angeles, CA",Spectrum,Comcast,12.0,Pct Increase > 30%
2025-07-04,Maryland,"Baltimore, MD",Comcast,Spectrum,4.333333333333334,Pct Increase > 30%
2025-07-04,Illinois,"Chicago, IL",Comcast,AT&T,17.0,Pct Increase > 30%
2025-07-04,Florida,"Tampa-St. Petersburg, FL",Verizon FWA,Spectrum,3.333333333333334,Pct Increase > 30%
2025-07-04,Ohio,"Cincinnati, OH",Spectrum,Cincinnati Bell,7.666666666666667,Pct Increase > 30%
2025-07-04,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,4.666666666666667,Pct Increase > 30%
2025-07-04,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,5.666666666666667,Pct Increase > 30%
2025-07-04,Maryland,"Washington, DC",Verizon,Comcast,5.0,Pct Increase > 30%
2025-07-04,Florida,"Tampa-St. Petersburg, FL",Spectrum,Verizon,2.666666666666667,Pct Increase > 30%
2025-07-04,Texas,"Austin, TX",Spectrum,AT&T,4.0,Pct Increase > 30%
2025-07-04,Minnesota,"Minneapolis-St. Paul, MN",Comcast,Spectrum,5.666666666666667,Pct Increase > 30%
2025-07-04,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,3.666666666666666,Pct Increase > 30%
2025-07-04,New York,"New York, NY",Verizon,Altice,8.0,Pct Increase > 30%
2025-07-04,Virginia,"Washington, DC",Verizon,Comcast,4.0,Pct Increase > 30%
2025-07-04,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,5.333333333333334,Pct Increase > 30%
2025-07-04,Georgia,"Atlanta, GA",T-Mobile FWA,Comcast,5.666666666666668,Pct Increase > 30%
2025-07-04,Texas,"Houston, TX",Verizon FWA,Comcast,3.0,Pct Increase > 30%
2025-07-04,Colorado,"Denver, CO",Comcast,Spectrum,5.333333333333334,Pct Increase > 30%
2025-07-04,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,4.0,Pct Increase > 30%
2025-07-04,New Jersey,"Philadelphia, PA",Verizon,Comcast,3.666666666666666,Pct Increase > 30%
2025-07-04,New York,"New York, NY",Spectrum,Altice,8.333333333333334,Pct Increase > 30%
2025-07-04,New Jersey,"New York, NY",Comcast,Verizon,5.666666666666667,Pct Increase > 30%
2025-07-04,New York,"New York, NY",Altice,Comcast,4.666666666666666,Pct Increase > 30%
2025-07-04,Maryland,"Washington, DC",Comcast,Verizon,3.666666666666666,Pct Increase > 30%
2025-07-04,New Jersey,"New York, NY",Altice,Verizon,5.0,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Spectrum,Verizon,26.0,Z-Score > 1.5
2025-07-05,Florida,"Tampa-St. Petersburg, FL",Frontier,T-Mobile FWA,8.333333333333332,Z-Score > 1.5
2025-07-05,Texas,"San Antonio, TX",AT&T,Spectrum,12.0,Z-Score > 1.5
2025-07-05,New York,"New York, NY",Verizon FWA,Altice,13.333333333333334,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",Verizon FWA,Spectrum,5.666666666666666,Z-Score > 1.5
2025-07-05,California,"Los Angeles, CA",Spectrum,Verizon FWA,9.333333333333334,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",AT&T,T-Mobile FWA,4.333333333333333,Z-Score > 1.5
2025-07-05,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Altice,7.0,Z-Score > 1.5
2025-07-05,Indiana,"Indianapolis, IN",AT&T,Comcast,12.0,Z-Score > 1.5
2025-07-05,New Jersey,"New York, NY",Comcast,Altice,10.0,Z-Score > 1.5
2025-07-05,Connecticut,"Hartford & New Haven, CT",T-Mobile FWA,Comcast,8.0,Z-Score > 1.5
2025-07-05,New York,"New York, NY",T-Mobile FWA,Spectrum,15.333333333333334,Z-Score > 1.5
2025-07-05,Texas,"Houston, TX",Verizon FWA,Comcast,4.666666666666668,Z-Score > 1.5
2025-07-05,California,"Los Angeles, CA",Spectrum,Frontier,2.3333333333333357,Z-Score > 1.5
2025-07-05,California,"Los Angeles, CA",Spectrum,Altice,4.666666666666667,Z-Score > 1.5
2025-07-05,California,"San Francisco-Oakland-San Jose, CA",Verizon FWA,Spectrum,8.333333333333332,Z-Score > 1.5
2025-07-05,Florida,"Tampa-St. Petersburg, FL",Spectrum,AT&T,9.666666666666668,Z-Score > 1.5
2025-07-05,Texas,"Houston, TX",AT&T,T-Mobile FWA,5.666666666666667,Z-Score > 1.5
2025-07-05,Missouri,"St. Louis, MO",Spectrum,Comcast,5.666666666666667,Z-Score > 1.5
2025-07-05,Florida,"Jacksonville, FL",AT&T,Spectrum,7.666666666666666,Z-Score > 1.5
2025-07-05,Michigan,"Flint-Saginaw-Bay City, MI",Spectrum,Comcast,7.666666666666666,Z-Score > 1.5
2025-07-05,California,"San Francisco-Oakland-San Jose, CA",AT&T,Comcast,7.333333333333332,Z-Score > 1.5
2025-07-05,Tennessee,"Nashville, TN",Comcast,Spectrum,10.666666666666668,Z-Score > 1.5
2025-07-05,New York,"New York, NY",Altice,T-Mobile FWA,10.666666666666666,Z-Score > 1.5
2025-07-05,Florida,"Ft. Myers-Naples, FL",Comcast,CenturyLink,8.666666666666668,Z-Score > 1.5
2025-07-05,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,15.333333333333332,Z-Score > 1.5
2025-07-05,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,AT&T,9.333333333333332,Z-Score > 1.5
2025-07-05,Arizona,"Phoenix, AZ",Cox Communications,Spectrum,10.333333333333334,Z-Score > 1.5
2025-07-05,Florida,"Tampa-St. Petersburg, FL",Spectrum,Verizon FWA,6.666666666666666,Z-Score > 1.5
2025-07-05,Florida,"Tampa-St. Petersburg, FL",Frontier,AT&T,4.666666666666667,Z-Score > 1.5
2025-07-05,Utah,"Salt Lake City, UT",Comcast,CenturyLink,6.333333333333333,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",Frontier,AT&T,10.666666666666666,Z-Score > 1.5
2025-07-05,Indiana,"Indianapolis, IN",Verizon FWA,Comcast,9.333333333333334,Z-Score > 1.5
2025-07-05,Nevada,"Las Vegas, NV",Cox Communications,CenturyLink,4.333333333333334,Z-Score > 1.5
2025-07-05,Florida,"Tampa-St. Petersburg, FL",Spectrum,Comcast,22.0,Z-Score > 1.5
2025-07-05,Maryland,"Washington, DC",Comcast,Spectrum,12.0,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",AT&T,Comcast,13.333333333333332,Z-Score > 1.5
2025-07-05,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Comcast,AT&T,9.0,Z-Score > 1.5
2025-07-05,New Jersey,"New York, NY",Comcast,Spectrum,15.666666666666668,Z-Score > 1.5
2025-07-05,Ohio,"Cincinnati, OH",Spectrum,Cincinnati Bell,13.666666666666668,Z-Score > 1.5
2025-07-05,Missouri,"St. Louis, MO",T-Mobile FWA,Spectrum,9.666666666666668,Z-Score > 1.5
2025-07-05,Nevada,"Las Vegas, NV",T-Mobile FWA,Cox Communications,1.333333333333334,Z-Score > 1.5
2025-07-05,Colorado,"Denver, CO",Verizon FWA,Comcast,4.666666666666667,Z-Score > 1.5
2025-07-05,California,"Los Angeles, CA",T-Mobile FWA,Comcast,9.333333333333332,Z-Score > 1.5
2025-07-05,Nevada,"Las Vegas, NV",Cox Communications,AT&T,6.666666666666667,Z-Score > 1.5
2025-07-05,Utah,"Salt Lake City, UT",Google Fiber,Comcast,6.333333333333334,Z-Score > 1.5
2025-07-05,Vermont,"Burlington, VT-Plattsburgh, NY",Consolidated,Comcast,6.333333333333333,Z-Score > 1.5
2025-07-05,New York,"New York, NY",T-Mobile FWA,Altice,12.0,Z-Score > 1.5
2025-07-05,New York,"Albany-Schenectady-Troy, NY",Spectrum,Comcast,9.0,Z-Score > 1.5
2025-07-05,Missouri,"St. Louis, MO",AT&T,Spectrum,16.333333333333332,Z-Score > 1.5
2025-07-05,New York,"Albany-Schenectady-Troy, NY",Spectrum,Verizon,7.0,Z-Score > 1.5
2025-07-05,Kentucky,"Louisville, KY",T-Mobile FWA,Spectrum,6.666666666666666,Z-Score > 1.5
2025-07-05,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Spectrum,AT&T,5.0,Z-Score > 1.5
2025-07-05,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Spectrum,5.0,Z-Score > 1.5
2025-07-05,New York,"New York, NY",Verizon FWA,Spectrum,8.0,Z-Score > 1.5
2025-07-05,California,"Fresno-Visalia, CA",AT&T,Comcast,3.666666666666666,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",AT&T,Frontier,5.0,Z-Score > 1.5
2025-07-05,Maryland,"Washington, DC",Comcast,Verizon,7.333333333333333,Z-Score > 1.5
2025-07-05,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",T-Mobile FWA,Spectrum,7.333333333333333,Z-Score > 1.5
2025-07-05,North Carolina,"Charlotte, NC",Spectrum,Comcast,15.333333333333332,Z-Score > 1.5
2025-07-05,Washington,"Seattle-Tacoma, WA",CenturyLink,Comcast,2.333333333333334,Z-Score > 1.5
2025-07-05,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,19.333333333333332,Z-Score > 1.5
2025-07-05,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,8.666666666666664,Z-Score > 1.5
2025-07-05,Texas,"San Antonio, TX",Spectrum,T-Mobile FWA,6.333333333333333,Z-Score > 1.5
2025-07-05,California,"San Diego, CA",Cox Communications,Spectrum,5.333333333333334,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,AT&T,10.333333333333334,Z-Score > 1.5
2025-07-05,Texas,"Dallas-Ft. Worth, TX",Verizon FWA,Comcast,6.666666666666667,Pct Increase > 30%
2025-07-05,Texas,"Houston, TX",Ezee Fiber,Comcast,7.333333333333334,Pct Increase > 30%
2025-07-05,Illinois,"Chicago, IL",Comcast,AT&T,31.333333333333332,Pct Increase > 30%
2025-07-05,Nevada,"Las Vegas, NV",CenturyLink,Cox Communications,5.0,Pct Increase > 30%
2025-07-05,Oklahoma,"Oklahoma City, OK",Cox Communications,AT&T,6.0,Pct Increase > 30%
2025-07-05,Oregon,"Portland, OR",Comcast,CenturyLink,4.666666666666667,Pct Increase > 30%
2025-07-05,Texas,"Austin, TX",Spectrum,Comcast,3.333333333333334,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Spectrum,Comcast,16.666666666666664,Pct Increase > 30%
2025-07-05,Tennessee,"Memphis, TN",Comcast,AT&T,9.666666666666668,Pct Increase > 30%
2025-07-05,Washington,"Seattle-Tacoma, WA",Comcast,Astound Broadband,4.0,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Verizon,AT&T,4.0,Pct Increase > 30%
2025-07-05,Florida,"West Palm Beach-Ft. Pierce, FL",Comcast,Verizon,3.333333333333333,Pct Increase > 30%
2025-07-05,Michigan,"Detroit, MI",T-Mobile FWA,Spectrum,4.333333333333333,Pct Increase > 30%
2025-07-05,Illinois,"Chicago, IL",Comcast,Spectrum,21.333333333333336,Pct Increase > 30%
2025-07-05,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Comcast,6.0,Pct Increase > 30%
2025-07-05,Massachusetts,"Boston, MA",Comcast,Spectrum,10.666666666666668,Pct Increase > 30%
2025-07-05,Florida,"Jacksonville, FL",Comcast,Spectrum,8.333333333333332,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Verizon,Spectrum,15.0,Pct Increase > 30%
2025-07-05,New Jersey,"Philadelphia, PA",Comcast,Verizon,24.666666666666668,Pct Increase > 30%
2025-07-05,Oregon,"Portland, OR",Ziply Fiber,Comcast,6.333333333333333,Pct Increase > 30%
2025-07-05,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,16.0,Pct Increase > 30%
2025-07-05,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,Comcast,3.666666666666666,Pct Increase > 30%
2025-07-05,Kentucky,"Lexington, KY",Spectrum,Windstream,3.0,Pct Increase > 30%
2025-07-05,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",AT&T,Spectrum,2.666666666666667,Pct Increase > 30%
2025-07-05,Georgia,"Savannah, GA",Comcast,Spectrum,5.0,Pct Increase > 30%
2025-07-05,Texas,"Austin, TX",T-Mobile FWA,Spectrum,3.333333333333333,Pct Increase > 30%
2025-07-05,Virginia,"Norfolk-Portsmouth-Newport News, VA",Cox Communications,Comcast,4.666666666666667,Pct Increase > 30%
2025-07-05,California,"San Francisco-Oakland-San Jose, CA",AT&T,Spectrum,2.666666666666667,Pct Increase > 30%
2025-07-05,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,7.333333333333334,Pct Increase > 30%
2025-07-05,Illinois,"Chicago, IL",T-Mobile FWA,Spectrum,4.333333333333333,Pct Increase > 30%
2025-07-05,Tennessee,"Nashville, TN",AT&T,Comcast,7.333333333333334,Pct Increase > 30%
2025-07-05,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,AT&T,6.0,Pct Increase > 30%
2025-07-05,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,5.333333333333334,Pct Increase > 30%
2025-07-05,Massachusetts,"Boston, MA",T-Mobile FWA,Comcast,6.666666666666667,Pct Increase > 30%
2025-07-05,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Spectrum,Comcast,4.0,Pct Increase > 30%
2025-07-05,Missouri,"Kansas City, MO",Google Fiber,Spectrum,5.333333333333334,Pct Increase > 30%
2025-07-05,Illinois,"Chicago, IL",AT&T,Comcast,10.666666666666666,Pct Increase > 30%
2025-07-05,Pennsylvania,"Pittsburgh, PA",Comcast,Spectrum,5.0,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Altice,Comcast,7.0,Pct Increase > 30%
2025-07-05,North Carolina,"Charlotte, NC",AT&T,Spectrum,5.666666666666667,Pct Increase > 30%
2025-07-05,Georgia,"Atlanta, GA",Spectrum,AT&T,4.333333333333334,Pct Increase > 30%
2025-07-05,New Jersey,"Philadelphia, PA",T-Mobile FWA,Comcast,3.666666666666667,Pct Increase > 30%
2025-07-05,Maryland,"Washington, DC",Verizon,Comcast,5.333333333333332,Pct Increase > 30%
2025-07-05,Maine,"Portland-Auburn, ME",Spectrum,Comcast,4.333333333333334,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Altice,Spectrum,10.0,Pct Increase > 30%
2025-07-05,Pennsylvania,"Philadelphia, PA",Comcast,Spectrum,4.333333333333334,Pct Increase > 30%
2025-07-05,Minnesota,"Minneapolis-St. Paul, MN",Spectrum,Comcast,3.0,Pct Increase > 30%
2025-07-05,Minnesota,"Minneapolis-St. Paul, MN",Comcast,CenturyLink,3.333333333333334,Pct Increase > 30%
2025-07-05,Utah,"Salt Lake City, UT",CenturyLink,Comcast,3.0,Pct Increase > 30%
2025-07-05,Massachusetts,"Boston, MA",Comcast,Verizon,8.333333333333332,Pct Increase > 30%
2025-07-05,Florida,"Jacksonville, FL",Comcast,AT&T,5.333333333333334,Pct Increase > 30%
2025-07-05,New York,"New York, NY",Spectrum,Altice,9.0,Pct Increase > 30%
2025-07-05,Illinois,"Chicago, IL",Verizon FWA,Comcast,5.0,Pct Increase > 30%
2025-07-05,Minnesota,"Minneapolis-St. Paul, MN",Comcast,Spectrum,4.0,Pct Increase > 30%
2025-07-05,Kentucky,"Louisville, KY",AT&T,Spectrum,3.333333333333333,Pct Increase > 30%
2025-07-05,New Jersey,"New York, NY",Comcast,Verizon,24.0,Pct Increase > 30%
2025-07-06,New York,"New York, NY",Spectrum,Verizon,36.0,Z-Score > 1.5
2025-07-06,New Jersey,"New York, NY",Comcast,Spectrum,10.333333333333334,Z-Score > 1.5
2025-07-06,Oregon,"Portland, OR",Comcast,CenturyLink,9.666666666666666,Z-Score > 1.5
2025-07-06,California,"Los Angeles, CA",Spectrum,Verizon FWA,11.333333333333332,Z-Score > 1.5
2025-07-06,Maryland,"Washington, DC",Comcast,Verizon,16.666666666666668,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",Spectrum,Verizon FWA,7.0,Z-Score > 1.5
2025-07-06,California,"Los Angeles, CA",Cox Communications,Spectrum,7.0,Z-Score > 1.5
2025-07-06,California,"Fresno-Visalia, CA",Comcast,AT&T,3.666666666666666,Z-Score > 1.5
2025-07-06,Indiana,"Indianapolis, IN",Frontier,Comcast,9.333333333333334,Z-Score > 1.5
2025-07-06,Nevada,"Las Vegas, NV",Verizon FWA,Cox Communications,6.0,Z-Score > 1.5
2025-07-06,Florida,"Orlando-Daytona Beach-Melbourne, FL",CenturyLink,Spectrum,2.333333333333334,Z-Score > 1.5
2025-07-06,California,"San Diego, CA",AT&T,Spectrum,4.0,Z-Score > 1.5
2025-07-06,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,8.0,Z-Score > 1.5
2025-07-06,California,"San Francisco-Oakland-San Jose, CA",Comcast,T-Mobile FWA,4.0,Z-Score > 1.5
2025-07-06,North Carolina,"Raleigh-Durham, NC",AT&T,Spectrum,5.666666666666666,Z-Score > 1.5
2025-07-06,Arizona,"Phoenix, AZ",Cox Communications,Comcast,11.333333333333334,Z-Score > 1.5
2025-07-06,Texas,"San Antonio, TX",Spectrum,T-Mobile FWA,7.333333333333333,Z-Score > 1.5
2025-07-06,Florida,"Tampa-St. Petersburg, FL",Verizon FWA,Comcast,5.333333333333333,Z-Score > 1.5
